time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id,x_merc,y_merc
2018-12-27 20:08:16,0.0,37.29335100000002,126.97798925000008,0.4655450764042711,70.28571428571429,317.42857142857144,387.7142857142857,10.0,14.857142857142858,2.0,14135125.105263773,4480075.395200794
2018-12-27 20:08:17,0.0,37.293350809523815,126.97799069047625,0.4655450764042711,70.33333333333333,472.0,542.3333333333334,10.0,27.5,2.0,14135125.265616847,4480075.368547686
2018-12-27 20:08:18,0.0,37.29335021052632,126.9779923947368,0.5940071154128587,71.57142857142857,351.57142857142856,423.14285714285717,10.0,43.285714285714285,2.0,14135125.455334265,4480075.284730686
2018-12-27 20:08:19,0.0,37.29335341025641,126.97799138461545,1.3221135367251104,70.18181818181819,225.0,295.1818181818182,10.0,56.63636363636363,2.0,14135125.34288807,4480075.732465089
2018-12-27 20:08:20,0.0,37.29336473913047,126.97799286956524,4.56466503340942,71.11111111111111,167.44444444444446,238.55555555555554,10.0,71.33333333333333,2.0,14135125.508191925,4480077.317701036
2018-12-27 20:08:21,0.0,37.293384844444454,126.97799677777776,8.152981022125356,72.11111111111111,185.11111111111111,257.22222222222223,10.0,84.55555555555556,2.0,14135125.943252152,4480080.131014429
2018-12-27 20:08:22,0.0,37.29341597916667,126.97800281249992,12.62470773111737,72.4,194.1,266.5,10.0,98.3,2.0,14135126.615034351,4480084.487661675
2018-12-27 20:08:23,0.0,37.29345335416668,126.97801358333332,15.366626678971434,70.22222222222223,184.22222222222223,254.44444444444446,9.444444444444445,113.88888888888889,2.0,14135127.81403804,4480089.717506474
2018-12-27 20:08:24,0.0,37.29349513043478,126.97802458695645,17.10544438226199,68.9,192.1,261.0,9.5,127.8,2.0,14135129.038955763,4480095.563219202
2018-12-27 20:08:25,0.0,37.29354546808511,126.97803672340426,20.540543713815378,71.57142857142857,211.71428571428572,283.2857142857143,9.285714285714286,142.42857142857142,2.0,14135130.389978955,4480102.606922167
2018-12-27 20:08:26,0.0,37.293597636363636,126.97804934090912,21.289927978385464,69.66666666666667,204.33333333333334,274.0,9.222222222222221,154.55555555555554,2.0,14135131.794553172,4480109.906788294
2018-12-27 20:08:27,0.0,37.29365612244896,126.97806291836737,23.83467412690709,70.18181818181819,208.63636363636363,278.8181818181818,9.0,168.36363636363637,2.0,14135133.305988908,4480118.090706167
2018-12-27 20:08:28,0.0,37.29372056521743,126.9780747173913,26.097971362400042,70.16666666666667,212.5,282.6666666666667,9.0,184.75,2.0,14135134.619450243,4480127.108146002
2018-12-27 20:08:29,0.0,37.29377711627908,126.97808658139533,22.97631710175932,70.71428571428571,214.28571428571428,285.0,9.0,195.57142857142858,2.0,14135135.940145131,4480135.021310167
2018-12-27 20:08:30,0.0,37.293834119999985,126.97809947999998,23.211425018365084,68.0,212.44444444444446,280.44444444444446,9.0,211.33333333333334,2.0,14135137.376011234,4480142.997820755
2018-12-27 20:08:31,0.0,37.293890306122464,126.97811651020412,23.161950168768193,69.0,225.2,294.2,10.0,227.4,2.0,14135139.271804886,4480150.859930995
2018-12-27 20:08:32,0.0,37.29393955555555,126.97812500000003,19.921445670762825,65.1,217.5,282.6,10.1,241.3,2.0,14135140.216884645,4480157.751396835
2018-12-27 20:08:33,0.0,37.2939849791667,126.97811533333339,18.46255410256275,67.0,218.85714285714286,285.85714285714283,11.0,254.0,2.0,14135139.140796237,4480164.107519978
2018-12-27 20:08:34,0.0,37.29402466666667,126.97809202083336,17.55564709961319,71.25,240.0,311.25,11.0,270.625,2.0,14135136.545660604,4480169.660992575
2018-12-27 20:08:35,0.0,37.29405254545451,126.97805954545449,15.232154208190687,69.55555555555556,245.88888888888889,315.44444444444446,11.0,284.8888888888889,2.0,14135132.930517964,4480173.562073619
2018-12-27 20:08:36,0.0,37.294072999999976,126.9780085384616,18.210799295937527,69.0,242.08333333333334,311.0833333333333,10.75,299.5,2.0,14135127.25244549,4480176.424280745
2018-12-27 20:08:37,0.0,37.29408348717952,126.97794407692315,20.976394224773628,70.0,221.8,291.8,10.9,313.7,2.0,14135120.076619852,4480177.891753402
2018-12-27 20:08:38,0.0,37.294089652173916,126.97789049999997,17.258675351260674,69.0,200.55555555555554,269.55555555555554,10.0,328.77777777777777,2.0,14135114.112464048,4480178.754422119
2018-12-27 20:08:39,0.0,37.29409232653063,126.97783897959178,16.46021017556457,70.18181818181819,195.36363636363637,265.54545454545456,10.0,342.27272727272725,2.0,14135108.37723844,4480179.128645332
2018-12-27 20:08:40,0.0,37.294084916666634,126.9777928333334,15.00863923321069,72.0909090909091,209.72727272727272,281.8181818181818,10.0,356.54545454545456,2.0,14135103.240260456,4480178.091781771
2018-12-27 20:08:41,0.0,37.29406155555558,126.97775522222219,15.212721100953353,69.84615384615384,201.30769230769232,271.15384615384613,8.846153846153847,370.15384615384613,2.0,14135099.053410709,4480174.822858102
2018-12-27 20:08:42,0.0,37.294024326530646,126.9777263469389,17.531081961449562,70.88888888888889,192.88888888888889,263.77777777777777,8.777777777777779,384.0,2.0,14135095.839028876,4480169.613397321
2018-12-27 20:08:43,0.0,37.29397171739131,126.97770832608688,21.851910607445923,65.6,190.9,256.5,8.9,399.0,2.0,14135093.832956806,4480162.251800157
2018-12-27 20:08:44,0.0,37.29390553061222,126.97769077551025,27.108109110737683,70.0,199.0,269.0,9.0,413.22222222222223,2.0,14135091.879235553,4480152.990291099
2018-12-27 20:08:45,0.0,37.293827886792414,126.97767433962254,31.553899722779803,67.75,248.75,316.5,9.0,428.375,2.0,14135090.0496009,4480142.125609919
2018-12-27 20:08:46,0.0,37.29375173684212,126.97765689473685,31.019762426669395,71.33333333333333,295.8333333333333,367.1666666666667,9.0,441.3333333333333,2.0,14135088.10764511,4480131.469976436
2018-12-27 20:08:47,0.0,37.293670425531914,126.97763214893628,33.52695863521126,66.27272727272727,205.0909090909091,271.3636363636364,8.545454545454545,456.8181818181818,2.0,14135085.35295519,4480120.09212774
2018-12-27 20:08:48,0.0,37.29359452083333,126.97761314583333,31.01627575963623,68.27272727272727,194.0909090909091,262.3636363636364,8.0,471.3636363636364,2.0,14135083.237539446,4480109.47083445
2018-12-27 20:08:49,0.0,37.293525543478275,126.97759767391298,28.079338243273842,68.5,194.25,262.75,7.75,485.0,2.0,14135081.51521315,4480099.818888962
2018-12-27 20:08:50,0.0,37.29346317777776,126.97758633333329,25.253225069058647,70.38461538461539,183.84615384615384,254.23076923076923,8.0,498.61538461538464,2.0,14135080.252785595,4480091.092114563
2018-12-27 20:08:51,0.0,37.293407259999974,126.97757157999999,22.897368593459365,66.45454545454545,189.8181818181818,256.27272727272725,8.0,513.0909090909091,2.0,14135078.610452045,4480083.267598141
2018-12-27 20:08:52,0.0,37.29334866666668,126.97755464583328,24.09395202438734,69.92307692307692,190.92307692307693,260.84615384615387,8.0,527.3076923076923,2.0,14135076.72534923,4480075.0687002605
2018-12-27 20:08:53,0.0,37.29328597872342,126.97753802127662,25.675216104625015,67.1,198.8,265.9,8.0,541.8,2.0,14135074.874712046,4480066.296855377
2018-12-27 20:08:54,0.0,37.293215434782624,126.97751510869567,29.199008532566612,71.4,205.6,277.0,8.5,554.9,2.0,14135072.324095203,4480056.425739404
2018-12-27 20:08:55,0.0,37.29313202173914,126.9774849565217,34.78255968279712,69.2,200.5,269.7,8.7,569.6,2.0,14135068.96757055,4480044.75387965
2018-12-27 20:08:56,0.0,37.29304242592592,126.9774579814815,36.92111451344561,68.54545454545455,201.9090909090909,270.45454545454544,9.0,584.0909090909091,2.0,14135065.964722812,4480032.216888785
2018-12-27 20:08:57,0.0,37.292954782608696,126.97743308695654,36.008647386395715,72.6,204.6,277.2,9.0,599.5,2.0,14135063.19347697,4480019.953121837
2018-12-27 20:08:58,0.0,37.29287391489362,126.97741031914892,33.21071688362352,70.22222222222223,201.11111111111111,271.3333333333333,8.88888888888889,612.3333333333334,2.0,14135060.658976218,4480008.637465012
2018-12-27 20:08:59,0.0,37.292793568181814,126.97738622727273,33.10240180862159,67.5,207.16666666666666,274.6666666666667,9.0,626.5,2.0,14135057.977080828,4479997.394723175
2018-12-27 20:09:00,0.0,37.29272433333332,126.97735487500002,29.49146390893321,71.55555555555556,219.55555555555554,291.1111111111111,9.0,640.4444444444445,2.0,14135054.486961795,4479987.70685
2018-12-27 20:09:01,0.0,37.292646333333316,126.97730904444441,34.50496668063796,67.9,199.8,267.7,9.2,655.1,2.0,14135049.385127684,4479976.792500007
2018-12-27 20:09:02,0.0,37.29257825490199,126.97725180392156,32.82328582667798,70.6,209.2,279.8,9.0,668.8,2.0,14135043.013141826,4479967.266460198
2018-12-27 20:09:03,0.0,37.2925157708333,126.97718281250003,33.329226802936994,68.33333333333333,209.0,277.3333333333333,8.88888888888889,683.7777777777778,2.0,14135035.333051912,4479958.5232327515
2018-12-27 20:09:04,0.0,37.29245680434782,126.97709976086955,35.489713732602624,69.9,206.8,276.7,9.0,697.8,2.0,14135026.087786699,4479950.27221791
2018-12-27 20:09:05,0.0,37.29240495744682,126.97700555319153,36.52150275218431,71.9,204.6,276.5,9.1,710.7,2.0,14135015.600635953,4479943.017431891
2018-12-27 20:09:06,0.0,37.29236178723405,126.97691238297877,34.37523685127496,68.84615384615384,193.92307692307693,262.7692307692308,9.0,726.3846153846154,2.0,14135005.22897531,4479936.976753425
2018-12-27 20:09:07,0.0,37.29233359999999,126.97681537777773,32.9254280020029,70.11111111111111,207.44444444444446,277.55555555555554,9.0,741.4444444444445,2.0,14134994.430405725,4479933.032600128
2018-12-27 20:09:08,0.0,37.292321386363604,126.97670893181817,34.288110206077775,71.6,188.8,260.4,9.0,754.0,2.0,14134982.58089571,4479931.323583869
2018-12-27 20:09:09,0.0,37.29232553488372,126.9766212325581,28.0095435872271,68.0,192.54545454545453,260.54545454545456,8.636363636363637,768.3636363636364,2.0,14134972.818258736,4479931.904073392
2018-12-27 20:09:10,0.0,37.292336714285724,126.97652495918369,31.018987639204834,68.7,183.1,251.8,8.0,782.5,2.0,14134962.101155723,4479933.468372516
2018-12-27 20:09:11,0.0,37.29234859574468,126.97643104255322,30.31859255634904,66.6,190.2,256.8,8.7,798.2,2.0,14134951.64640424,4479935.130908552
2018-12-27 20:09:12,0.0,37.29235956818181,126.97634247727278,28.576586302320408,71.07692307692308,188.3846153846154,259.46153846153845,8.0,811.0,2.0,14134941.78736232,4479936.666248191
2018-12-27 20:09:13,0.0,37.2923704680851,126.97625221276598,29.107618020771774,72.0,201.44444444444446,273.44444444444446,8.0,824.0,2.0,14134931.739163386,4479938.191438613
2018-12-27 20:09:14,0.0,37.292382022222235,126.97615715555557,30.657672324537483,65.6,205.0,270.6,8.6,839.6,2.0,14134921.157443127,4479939.808174233
2018-12-27 20:09:15,0.0,37.29239420833333,126.97605272916665,33.6493183851487,65.88888888888889,203.55555555555554,269.44444444444446,8.777777777777779,853.3333333333334,2.0,14134909.532750688,4479941.513340336
2018-12-27 20:09:16,0.0,37.29240724999999,126.97593981250002,36.377309356960275,70.61538461538461,207.76923076923077,278.38461538461536,8.846153846153847,868.5384615384615,2.0,14134896.962924853,4479943.338222079
2018-12-27 20:09:17,0.0,37.292420659574496,126.97582691489359,36.39276839697786,72.0,212.08333333333334,284.0833333333333,9.0,882.5,2.0,14134884.395220796,4479945.214584406
2018-12-27 20:09:18,0.0,37.292432937499996,126.97571047916672,37.446499558500236,67.5,197.4,264.9,8.6,896.3,2.0,14134871.43365497,4479946.932598709
2018-12-27 20:09:19,0.0,37.29244114893616,126.97558974468082,38.63275472198781,69.3,197.0,266.3,8.8,910.2,2.0,14134857.993553478,4479948.081601176
2018-12-27 20:09:20,0.0,37.292445791666665,126.97546402083337,40.126202827990866,68.22222222222223,210.0,278.22222222222223,8.88888888888889,923.8888888888889,2.0,14134843.998038799,4479948.731245057
