time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 20:16:34,0.0,37.29918644680851,126.96703327659569,28.355789483615972,68.5,231.33333333333334,299.8333333333333,9.0,7077.166666666667,5.0
2018-12-27 20:16:35,0.0,37.299197520833346,126.96695518749998,25.28647188967161,64.28571428571429,228.71428571428572,293.0,9.0,7091.142857142857,5.0
2018-12-27 20:16:36,0.0,37.29920474468082,126.96689776595747,18.532886923283478,68.85714285714286,241.42857142857142,310.2857142857143,9.0,7104.0,5.0
2018-12-27 20:16:37,0.0,37.29920616326529,126.96685751020412,12.84569713639575,69.9090909090909,244.1818181818182,314.09090909090907,9.0,7118.727272727273,5.0
2018-12-27 20:16:38,0.0,37.29920882608693,126.96681002173915,15.176387151290998,70.16666666666667,241.66666666666666,311.8333333333333,9.833333333333334,7131.0,5.0
2018-12-27 20:16:39,0.0,37.2992114255319,126.96675523404251,17.496779787208204,68.33333333333333,226.5,294.8333333333333,10.0,7148.833333333333,5.0
2018-12-27 20:16:40,0.0,37.299215041666656,126.96669320833338,19.82617548084528,69.4,231.6,301.0,10.0,7161.6,5.0
2018-12-27 20:16:41,0.0,37.29921844897962,126.96662724489799,21.072733907338957,64.0,239.42857142857142,303.42857142857144,9.142857142857142,7177.714285714285,5.0
2018-12-27 20:16:42,0.0,37.29922630000001,126.96655150000002,24.350788983427538,65.1,239.9,305.0,9.4,7192.0,5.0
2018-12-27 20:16:43,0.0,37.29923610416665,126.96646722916665,27.15044011134633,64.57142857142857,249.28571428571428,313.85714285714283,9.0,7206.714285714285,5.0
2018-12-27 20:16:44,0.0,37.299246869565216,126.96638254347826,27.339437981097806,70.125,229.625,299.75,9.0,7221.625,5.0
2018-12-27 20:16:45,0.0,37.29925514893617,126.96631368085106,22.201992686706088,72.125,246.25,318.375,9.625,7236.125,5.0
2018-12-27 20:16:46,0.0,37.29926293877552,126.96624987755105,20.57797930302756,69.85714285714286,239.0,308.85714285714283,9.428571428571429,7247.714285714285,5.0
2018-12-27 20:16:47,0.0,37.29927097826086,126.96619073913048,19.126006217544244,71.0,235.75,306.75,8.125,7262.625,5.0
2018-12-27 20:16:48,0.0,37.299284,126.96612608510637,21.261368397185183,69.42857142857143,239.0,308.42857142857144,9.0,7277.0,5.0
2018-12-27 20:16:49,0.0,37.299292387755074,126.96604985714288,24.532027493620824,70.0,247.0,317.0,9.0,7290.5,5.0
2018-12-27 20:16:50,0.0,37.29930115999997,126.96597482000008,24.177963389126354,66.0,226.33333333333334,292.3333333333333,8.333333333333334,7304.666666666667,5.0
2018-12-27 20:16:51,0.0,37.299317625,126.96589962499998,24.86289226205964,66.875,241.625,308.5,9.0,7318.125,5.0
2018-12-27 20:16:52,0.0,37.299329551020385,126.96582675510211,23.71667552262658,64.0,246.75,310.75,9.0,7334.0,5.0
2018-12-27 20:16:53,0.0,37.29933908510636,126.96576468085112,20.15406838076843,65.14285714285714,234.0,299.14285714285717,8.857142857142858,7348.285714285715,5.0
2018-12-27 20:16:54,0.0,37.29934643749999,126.96570197916661,20.204600343828833,58.8,214.0,272.8,8.4,7365.4,5.0
2018-12-27 20:16:55,0.0,37.299357312500014,126.96563304166655,22.404472469124055,69.28571428571429,218.28571428571428,287.57142857142856,8.714285714285714,7379.0,5.0
2018-12-27 20:16:56,0.0,37.299372979591816,126.96556000000007,24.116500457534926,72.42857142857143,233.57142857142858,306.0,8.857142857142858,7392.857142857143,5.0
2018-12-27 20:16:57,0.0,37.2993866458333,126.96548645833327,24.07546149470552,68.33333333333333,237.33333333333334,305.6666666666667,9.0,7407.333333333333,5.0
2018-12-27 20:16:58,0.0,37.29940030000001,126.96540803999999,25.5907329379217,69.5,255.5,325.0,10.0,7423.5,5.0
