time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id,x_merc,y_merc
2018-12-27 20:08:16,0.0,37.29335100000002,126.97798925000008,0.4655450764042711,70.6,377.7,448.3,10.0,15.3,0.0,14135125.105263773,4480075.395200794
2018-12-27 20:08:17,0.0,37.293350809523815,126.97799069047625,0.4655450764042711,71.5,472.3333333333333,543.8333333333334,10.0,28.166666666666668,0.0,14135125.265616847,4480075.368547686
2018-12-27 20:08:18,0.0,37.29335021052632,126.9779923947368,0.5940071154128587,67.66666666666667,389.6666666666667,457.3333333333333,10.0,40.0,0.0,14135125.455334265,4480075.284730686
2018-12-27 20:08:19,0.0,37.29335341025641,126.97799138461545,1.3221135367251104,73.0,261.0,334.0,10.0,54.8,0.0,14135125.34288807,4480075.732465089
2018-12-27 20:08:20,0.0,37.29336473913047,126.97799286956524,4.56466503340942,70.42857142857143,188.28571428571428,258.7142857142857,10.0,69.71428571428571,0.0,14135125.508191925,4480077.317701036
2018-12-27 20:08:21,0.0,37.293384844444454,126.97799677777776,8.152981022125356,68.66666666666667,211.83333333333334,280.5,10.0,86.0,0.0,14135125.943252152,4480080.131014429
2018-12-27 20:08:22,0.0,37.29341597916667,126.97800281249992,12.62470773111737,70.54545454545455,196.54545454545453,267.09090909090907,10.0,99.9090909090909,0.0,14135126.615034351,4480084.487661675
2018-12-27 20:08:23,0.0,37.29345335416668,126.97801358333332,15.366626678971434,73.22222222222223,215.0,288.22222222222223,9.555555555555555,113.22222222222223,0.0,14135127.81403804,4480089.717506474
2018-12-27 20:08:24,0.0,37.29349513043478,126.97802458695645,17.10544438226199,67.57142857142857,205.0,272.57142857142856,9.428571428571429,127.85714285714286,0.0,14135129.038955763,4480095.563219202
2018-12-27 20:08:25,0.0,37.29354546808511,126.97803672340426,20.540543713815378,71.5,217.16666666666666,288.6666666666667,9.166666666666666,143.16666666666666,0.0,14135130.389978955,4480102.606922167
2018-12-27 20:08:26,0.0,37.293597636363636,126.97804934090912,21.289927978385464,68.44444444444444,210.66666666666666,279.1111111111111,9.222222222222221,155.77777777777777,0.0,14135131.794553172,4480109.906788294
2018-12-27 20:08:27,0.0,37.29365612244896,126.97806291836737,23.83467412690709,73.71428571428571,228.0,301.7142857142857,9.0,170.14285714285714,0.0,14135133.305988908,4480118.090706167
2018-12-27 20:08:28,0.0,37.29372056521743,126.9780747173913,26.097971362400042,68.66666666666667,216.5,285.1666666666667,9.0,187.5,0.0,14135134.619450243,4480127.108146002
2018-12-27 20:08:29,0.0,37.29377711627908,126.97808658139533,22.97631710175932,67.63636363636364,224.27272727272728,291.90909090909093,9.0,199.8181818181818,0.0,14135135.940145131,4480135.021310167
2018-12-27 20:08:30,0.0,37.293834119999985,126.97809947999998,23.211425018365084,67.1,225.6,292.7,9.3,214.7,0.0,14135137.376011234,4480142.997820755
2018-12-27 20:08:31,0.0,37.293890306122464,126.97811651020412,23.161950168768193,69.33333333333333,225.75,295.0833333333333,9.833333333333334,228.0,0.0,14135139.271804886,4480150.859930995
2018-12-27 20:08:32,0.0,37.29393955555555,126.97812500000003,19.921445670762825,70.33333333333333,217.66666666666666,288.0,9.333333333333334,237.5,0.0,14135140.216884645,4480157.751396835
2018-12-27 20:08:33,0.0,37.2939849791667,126.97811533333339,18.46255410256275,70.77777777777777,242.66666666666666,313.44444444444446,11.0,255.22222222222223,0.0,14135139.140796237,4480164.107519978
2018-12-27 20:08:34,0.0,37.29402466666667,126.97809202083336,17.55564709961319,67.9090909090909,224.63636363636363,292.54545454545456,11.0,270.90909090909093,0.0,14135136.545660604,4480169.660992575
2018-12-27 20:08:35,0.0,37.29405254545451,126.97805954545449,15.232154208190687,70.0,217.33333333333334,287.3333333333333,11.0,283.5,0.0,14135132.930517964,4480173.562073619
2018-12-27 20:08:36,0.0,37.294072999999976,126.9780085384616,18.210799295937527,69.11111111111111,265.55555555555554,334.6666666666667,10.777777777777779,299.6666666666667,0.0,14135127.25244549,4480176.424280745
2018-12-27 20:08:37,0.0,37.29408348717952,126.97794407692315,20.976394224773628,68.75,233.75,302.5,10.75,315.75,0.0,14135120.076619852,4480177.891753402
2018-12-27 20:08:38,0.0,37.294089652173916,126.97789049999997,17.258675351260674,69.14285714285714,229.14285714285714,298.2857142857143,10.0,326.2857142857143,0.0,14135114.112464048,4480178.754422119
2018-12-27 20:08:39,0.0,37.29409232653063,126.97783897959178,16.46021017556457,69.8,232.4,302.2,10.0,343.3,0.0,14135108.37723844,4480179.128645332
2018-12-27 20:08:40,0.0,37.294084916666634,126.9777928333334,15.00863923321069,68.25,229.0,297.25,10.0,357.125,0.0,14135103.240260456,4480178.091781771
2018-12-27 20:08:41,0.0,37.29406155555558,126.97775522222219,15.212721100953353,68.55555555555556,219.11111111111111,287.6666666666667,8.777777777777779,370.1111111111111,0.0,14135099.053410709,4480174.822858102
2018-12-27 20:08:42,0.0,37.294024326530646,126.9777263469389,17.531081961449562,70.5,206.0,276.5,8.6,384.1,0.0,14135095.839028876,4480169.613397321
2018-12-27 20:08:43,0.0,37.29397171739131,126.97770832608688,21.851910607445923,65.85714285714286,200.71428571428572,266.57142857142856,8.714285714285714,397.57142857142856,0.0,14135093.832956806,4480162.251800157
2018-12-27 20:08:44,0.0,37.29390553061222,126.97769077551025,27.108109110737683,69.0,225.16666666666666,294.1666666666667,9.0,414.3333333333333,0.0,14135091.879235553,4480152.990291099
2018-12-27 20:08:45,0.0,37.293827886792414,126.97767433962254,31.553899722779803,69.33333333333333,289.0,358.3333333333333,9.0,428.1111111111111,0.0,14135090.0496009,4480142.125609919
2018-12-27 20:08:46,0.0,37.29375173684212,126.97765689473685,31.019762426669395,70.66666666666667,254.66666666666666,325.3333333333333,9.0,445.0,0.0,14135088.10764511,4480131.469976436
2018-12-27 20:08:47,0.0,37.293670425531914,126.97763214893628,33.52695863521126,65.0,221.8,286.8,8.8,454.4,0.0,14135085.35295519,4480120.09212774
2018-12-27 20:08:48,0.0,37.29359452083333,126.97761314583333,31.01627575963623,68.42857142857143,209.0,277.42857142857144,8.0,468.0,0.0,14135083.237539446,4480109.47083445
2018-12-27 20:08:49,0.0,37.293525543478275,126.97759767391298,28.079338243273842,68.66666666666667,215.77777777777777,284.44444444444446,7.777777777777778,483.8888888888889,0.0,14135081.51521315,4480099.818888962
2018-12-27 20:08:50,0.0,37.29346317777776,126.97758633333329,25.253225069058647,70.42857142857143,197.85714285714286,268.2857142857143,8.0,497.42857142857144,0.0,14135080.252785595,4480091.092114563
2018-12-27 20:08:51,0.0,37.293407259999974,126.97757157999999,22.897368593459365,70.33333333333333,213.22222222222223,283.55555555555554,8.0,512.1111111111111,0.0,14135078.610452045,4480083.267598141
2018-12-27 20:08:52,0.0,37.29334866666668,126.97755464583328,24.09395202438734,67.4,196.4,263.8,8.0,528.0,0.0,14135076.72534923,4480075.0687002605
2018-12-27 20:08:53,0.0,37.29328597872342,126.97753802127662,25.675216104625015,70.66666666666667,211.11111111111111,281.77777777777777,8.0,541.3333333333334,0.0,14135074.874712046,4480066.296855377
