time,ele,lat,lon,speed,avg_latency,seq,antennas,buildings,avg_build_height
2018-12-14 16:12:41,0.0,37.29237793,126.97645644999993,24.686406539641215,554.3,5166.5,0,0,0.0
2018-12-14 16:12:42,0.0,37.29238205937501,126.97636629062504,28.792065322806238,639.5,5202.5625,0,0,0.0
2018-12-14 16:12:43,0.0,37.29238801142857,126.97627053428572,30.621924002442075,578.7428571428571,5235.942857142857,0,0,0.0
2018-12-14 16:12:44,0.0,37.292396157894736,126.97616879736846,32.59948140373146,496.2631578947368,5272.5,0,0,0.0
2018-12-14 16:12:45,0.0,37.29240693243243,126.97607692702695,29.606506752037184,537.1351351351351,5310.027027027027,0,0,0.0
2018-12-14 16:12:46,0.0,37.29242186250001,126.97596618437505,35.81016048159874,538.71875,5344.46875,0,1,0.0
2018-12-14 16:12:47,0.0,37.29243402051283,126.97586091538454,33.91349624171527,483.84615384615387,5380.0,0,1,0.0
2018-12-14 16:12:48,0.0,37.2924446368421,126.97575542894731,33.89903068651149,467.3421052631579,5418.5,0,1,0.0
2018-12-14 16:12:49,0.0,37.29245478888889,126.97564218888887,36.331493353308026,203.08333333333334,5455.5,0,1,0.0
2018-12-14 16:12:50,0.0,37.29246242244894,126.97555468163269,28.066113823286358,168.0,5498.0,1,1,0.0
2018-12-14 16:12:51,0.0,37.2924684396552,126.975483212069,22.913029466088187,383.55172413793105,5551.5,1,1,0.0
2018-12-14 16:12:52,0.0,37.292475117073145,126.97540921951223,23.741451634729163,502.4634146341463,5601.0,1,1,0.0
2018-12-14 16:12:53,0.0,37.2924804973684,126.97534105789471,21.837854830632526,518.1315789473684,5640.5,1,2,0.0
2018-12-14 16:12:54,0.0,37.29248351212121,126.97527215454548,22.00082487915667,552.4545454545455,5676.030303030303,1,2,0.0
2018-12-14 16:12:55,0.0,37.29248506857142,126.97519518285706,24.547884010803525,502.51428571428573,5709.971428571429,1,4,0.0
2018-12-14 16:12:56,0.0,37.29248760588235,126.97512624411766,22.002417463686573,500.2647058823529,5744.5,1,3,0.0
2018-12-14 16:12:57,0.0,37.292492308888875,126.97505148444438,23.90912710860181,522.2,5784.0,1,3,0.0
2018-12-14 16:12:58,0.0,37.292500138235305,126.97497790588237,23.667066924468735,520.3235294117648,5823.5,1,3,0.0
2018-12-14 16:12:59,0.0,37.292510140000005,126.97489807500006,25.765193738278363,572.25,5860.5,0,3,0.0
2018-12-14 16:13:00,0.0,37.29251898387097,126.97481326451614,27.270384800601974,649.7741935483871,5896.0,0,3,0.0
2018-12-14 16:13:01,0.0,37.2925273875,126.97472495937501,28.353964670962622,540.25,5927.5,0,2,0.0
2018-12-14 16:13:02,0.0,37.29253420312501,126.97465283125,23.157371459350514,698.375,5959.5,0,1,0.0
2018-12-14 16:13:03,0.0,37.29254325294119,126.97458415882356,22.192335280905777,509.70588235294116,5992.5,0,1,0.0
2018-12-14 16:13:04,0.0,37.29254919714285,126.97454066000005,14.071298038084601,553.9428571428572,6027.028571428571,0,0,0.0
2018-12-14 16:13:05,0.0,37.292553112500016,126.97450280000001,12.171995768562965,627.34375,6060.46875,0,0,0.0
2018-12-14 16:13:06,0.0,37.2925532,126.97446709374995,11.383838204208804,545.125,6092.5,0,0,0.0
2018-12-14 16:13:07,0.0,37.29254868749998,126.97443374750003,10.784080491782099,609.0,6128.5,0,0,0.0
2018-12-14 16:13:08,0.0,37.29253670000001,126.97439113333333,14.410478968879833,643.6153846153846,6168.0,0,0,0.0
2018-12-14 16:13:09,0.0,37.29251439999997,126.97434450810822,17.344508818222135,652.4324324324324,6206.0,0,1,0.0
2018-12-14 16:13:10,0.0,37.29247863846154,126.97430416153841,19.257530785614662,734.5128205128206,6244.0,0,2,0.0
2018-12-14 16:13:11,0.0,37.29242320454545,126.97427250454544,24.400370756500987,817.1363636363636,6274.5,0,2,0.0
2018-12-14 16:13:12,0.0,37.29236429999998,126.97425681999998,24.12983155462985,564.72,6298.0,0,2,0.0
2018-12-14 16:13:13,0.0,37.29231365813953,126.97424694883718,20.537296294610215,532.7441860465116,6332.0,0,2,0.0
2018-12-14 16:13:14,0.0,37.29225365806451,126.97423541612905,24.324537997729227,1364.1290322580646,6369.0,0,2,0.0
2018-12-14 16:13:15,0.0,37.29220668421055,126.97422532105266,19.097934483310915,1834.3157894736842,6394.0,0,2,0.0
2018-12-14 16:13:16,0.0,37.2921535631579,126.97421724736844,21.44332502165132,996.7368421052631,6413.105263157895,0,2,0.0
2018-12-14 16:13:17,0.0,37.29213026086959,126.9742145456521,9.378037068064321,946.9565217391304,6445.45652173913,0,2,0.0
2018-12-14 16:13:18,0.0,37.29211397777778,126.97421361851856,6.532143071979689,1074.4814814814815,6482.0,0,2,0.0
2018-12-14 16:13:19,0.0,37.29209262000001,126.97421135600007,8.58947509786246,1098.32,6508.0,0,2,0.0
2018-12-14 16:13:20,0.0,37.292057745161294,126.9742059483871,14.082033299328865,1245.225806451613,6536.0,0,2,0.0
2018-12-14 16:13:21,0.0,37.292010565517245,126.97419806551726,19.073551535590237,2224.896551724138,6566.0,0,2,0.0
2018-12-14 16:13:22,0.0,37.291945806250006,126.97418774375001,26.160093612397752,2045.5,6588.5,0,2,0.0
2018-12-14 16:13:23,0.0,37.29185809999999,126.97417353333331,35.43908429647787,1093.3333333333333,6601.0,0,2,0.0
2018-12-14 16:13:24,0.0,37.29180961944445,126.97416546388897,19.598187645582836,928.6666666666666,6623.5,0,2,0.0
2018-12-14 16:13:25,0.0,37.291716541304375,126.97414982391298,37.63288897380312,970.7826086956521,6664.5,0,1,0.0
2018-12-14 16:13:26,0.0,37.291614169767435,126.97413199999994,41.417107762898645,775.1860465116279,6709.0,0,0,0.0
2018-12-14 16:13:27,0.0,37.29152221904761,126.97411572857143,37.21263977560512,614.2857142857143,6751.5,0,0,0.0
2018-12-14 16:13:28,0.0,37.29141184347828,126.97409506086964,44.72113601289636,475.5,6795.5,0,0,0.0
2018-12-14 16:13:29,0.0,37.29130464772727,126.97407405909094,43.477414902705114,419.20454545454544,6840.5,0,0,0.0
2018-12-14 16:13:30,0.0,37.29119313541664,126.97405094166679,45.292288306713736,300.5,6886.5,0,1,0.0
2018-12-14 16:13:31,0.0,37.29108933584907,126.97403075094347,42.09283533693342,401.811320754717,6937.0,0,1,0.0
2018-12-14 16:13:32,0.0,37.29100032391305,126.97401455652178,36.04327572263179,458.7608695652174,6986.5,0,1,0.0
2018-12-14 16:13:33,0.0,37.2909283675,126.9740006349999,29.17613391272138,452.375,7029.5,0,1,0.0
2018-12-14 16:13:34,0.0,37.29086808085108,126.97398787659566,24.499921961386253,445.74468085106383,7073.0,0,1,0.0
2018-12-14 16:13:35,0.0,37.29081550000002,126.97396543478266,22.253411346053365,264.67391304347825,7119.5,0,1,0.0
2018-12-14 16:13:36,0.0,37.290776242105245,126.97391763859646,21.902757452271647,155.31578947368422,7171.0,0,1,0.0
2018-12-14 16:13:37,0.0,37.29075061071426,126.97384789464289,24.493987603258358,195.19642857142858,7227.5,0,0,0.0
2018-12-14 16:13:38,0.0,37.29073776274507,126.97376407450983,27.215470636786673,217.01960784313727,7281.019607843137,0,2,0.0
2018-12-14 16:13:39,0.0,37.29073295714284,126.97365383928563,35.19851466387523,158.78571428571428,7334.482142857143,0,2,0.0
2018-12-14 16:13:40,0.0,37.29073491923077,126.97353560961534,37.702821753183265,165.98076923076923,7388.5,0,2,0.0
2018-12-14 16:13:41,0.0,37.29073912131145,126.97339979672128,43.333330538247566,183.62295081967213,7445.0,0,2,0.0
2018-12-14 16:13:42,0.0,37.29074413571429,126.97324900892856,48.1169523549791,166.78571428571428,7503.5,0,2,0.0
2018-12-14 16:13:43,0.0,37.290749582456144,126.97310215263154,46.872360189805896,194.68421052631578,7560.0,0,0,0.0
2018-12-14 16:13:44,0.0,37.29075510199999,126.97296150599999,44.896228766920345,278.68,7613.5,0,0,0.0
2018-12-14 16:13:45,0.0,37.29076096964287,126.97280818571434,48.938909018791975,178.41071428571428,7666.5,0,0,0.0
2018-12-14 16:13:46,0.0,37.29076606851851,126.97266241111112,46.52152388750706,165.8148148148148,7721.5,0,0,0.0
2018-12-14 16:13:47,0.0,37.29077145614037,126.97251669649121,46.50764317526842,160.94736842105263,7777.0,0,0,0.0
2018-12-14 16:13:48,0.0,37.29077732258065,126.9723676,47.59382180846526,177.82258064516128,7836.5,0,0,0.0
2018-12-14 16:13:49,0.0,37.29078406206897,126.97220719482765,51.212477774010004,222.9655172413793,7896.5,0,0,0.0
2018-12-14 16:13:50,0.0,37.29079152,126.97205345636354,49.1067264540054,241.1818181818182,7953.0,0,0,0.0
2018-12-14 16:13:51,0.0,37.29079934210527,126.97189698421053,49.98564260719552,196.33333333333334,8009.0,0,0,0.0
2018-12-14 16:13:52,0.0,37.290806756140334,126.97174674561404,47.99189530652714,202.8421052631579,8066.0,0,0,0.0
2018-12-14 16:13:53,0.0,37.29081334545454,126.97159521454556,48.38401662869318,224.47272727272727,8122.0,0,0,0.0
2018-12-14 16:13:54,0.0,37.29081892962962,126.97145378518528,45.14671936613246,196.64814814814815,8176.5,0,0,0.0
2018-12-14 16:13:55,0.0,37.29082338421055,126.97132449824554,41.25854986614946,186.50877192982455,8232.0,0,0,0.0
2018-12-14 16:13:56,0.0,37.29082799230774,126.97118988461524,42.95790263266095,305.8615384615385,8293.0,0,0,0.0
2018-12-14 16:13:57,0.0,37.29083201153847,126.97107177500007,37.690728666466306,365.9230769230769,8351.5,0,0,0.0
2018-12-14 16:13:58,0.0,37.290835910714286,126.97096176964281,35.10724672173571,356.92857142857144,8405.5,0,0,0.0
2018-12-14 16:13:59,0.0,37.29083885000002,126.97087131874993,28.86204860186633,407.6458333333333,8457.5,0,0,0.0
2018-12-14 16:14:00,0.0,37.29084286041668,126.97078643749995,27.10994084337809,204.1875,8505.5,0,0,0.0
2018-12-14 16:14:01,0.0,37.290846231372534,126.97072574705885,19.39672551100935,155.47058823529412,8555.0,0,0,0.0
2018-12-14 16:14:02,0.0,37.290849312,126.97068278000002,13.754486090721127,153.18,8605.5,0,0,0.0
2018-12-14 16:14:03,0.0,37.29085153478265,126.97065773478259,8.03457140728879,144.80434782608697,8653.5,0,0,0.0
2018-12-14 16:14:04,0.0,37.29085251509436,126.97064559245278,3.8911598709306596,168.35849056603774,8703.0,0,0,0.0
2018-12-14 16:14:05,0.0,37.290853705882355,126.97063879019599,2.2206108443177497,144.50980392156862,8755.0,0,0,0.0
2018-12-14 16:14:06,0.0,37.290855261702134,126.97063460851057,1.4718138388533617,143.48936170212767,8804.0,0,0,0.0
2018-12-14 16:14:07,0.0,37.2908560787234,126.9706333808511,0.5102992295003764,143.6595744680851,8851.021276595744,0,0,0.0
2018-12-14 16:14:08,0.0,37.290856456,126.97063321600011,0.1600685132823684,209.28,8899.48,0,0,0.0
2018-12-14 16:14:09,0.0,37.290855658536564,126.97063435121954,0.4828369262481297,177.02439024390245,8945.0,0,0,0.0
2018-12-14 16:14:10,0.0,37.29085447755102,126.97063581428573,0.6645154784970774,140.9387755102041,8990.0,0,0,0.0
2018-12-14 16:14:11,0.0,37.29085341521739,126.97063692173913,0.5530953487156942,143.69565217391303,9037.5,0,0,0.0
2018-12-14 16:14:12,0.0,37.2908524276596,126.9706381148935,0.5489433800309306,140.91489361702128,9084.0,0,0,0.0
2018-12-14 16:14:13,0.0,37.29085143958333,126.9706394,0.5697958661361016,145.64583333333334,9131.5,0,0,0.0
2018-12-14 16:14:14,0.0,37.29085062222221,126.97064052444446,0.4856098030420073,141.88888888888889,9178.0,0,0,0.0
2018-12-14 16:14:15,0.0,37.2908501382979,126.97064145106374,0.35339550921595536,138.38297872340425,9224.0,0,0,0.0
2018-12-14 16:14:16,0.0,37.290849304347816,126.97064240652168,0.45220466681225807,142.45652173913044,9270.5,0,0,0.0
2018-12-14 16:14:17,0.0,37.2908486446808,126.97064342340437,0.4183271662698954,143.2340425531915,9317.0,0,0,0.0
2018-12-14 16:14:18,0.0,37.290848390000036,126.97064416000006,0.25606470160157696,166.2,9365.5,0,0,0.0
2018-12-14 16:14:19,0.0,37.290847537209295,126.97064550000002,0.547100272465448,180.8139534883721,9412.0,0,0,0.0
2018-12-14 16:14:20,0.0,37.29084607450981,126.9706475509805,0.8781762910240296,153.0,9459.019607843138,0,0,0.0
2018-12-14 16:14:21,0.0,37.29084339534884,126.970650716279,1.473503541198249,160.86046511627907,9505.976744186046,0,0,0.0
2018-12-14 16:14:22,0.0,37.29084072599999,126.970653864,1.4668008266653083,146.08,9552.5,0,0,0.0
2018-12-14 16:14:23,0.0,37.29083805555559,126.97065699777775,1.4640837919962904,141.73333333333332,9600.0,0,0,0.0
2018-12-14 16:14:24,0.0,37.290835634042566,126.9706597638298,1.3112749896298472,144.82978723404256,9646.0,0,0,0.0
2018-12-14 16:14:25,0.0,37.29083339574469,126.97066293829783,1.3523873949782357,142.38297872340425,9693.0,0,0,0.0
2018-12-14 16:14:26,0.0,37.290831139583354,126.97066626458337,1.393616318427347,146.875,9740.5,0,0,0.0
2018-12-14 16:14:27,0.0,37.290828935555574,126.97066956444446,1.3736901867219424,135.57777777777778,9787.0,0,0,0.0
2018-12-14 16:14:28,0.0,37.290826648979554,126.9706728061224,1.3812565255978917,144.16326530612244,9834.0,0,0,0.0
2018-12-14 16:14:29,0.0,37.2908245826087,126.97067609130443,1.3352116267631056,143.30434782608697,9881.5,0,0,0.0
2018-12-14 16:14:30,0.0,37.29082379400002,126.97067529400012,0.4055811696955965,167.64,9929.54,0,0,0.0
2018-12-14 16:14:31,0.0,37.29082428085104,126.97066884468073,2.065440051386094,307.8510638297872,9977.95744680851,0,0,0.0
2018-12-14 16:14:32,0.0,37.29082547073172,126.97065454634148,4.583539759790891,332.4390243902439,10022.024390243903,0,0,0.0
2018-12-14 16:14:33,0.0,37.29082716521737,126.9706282021739,8.426585545341238,278.7391304347826,10065.478260869566,0,0,0.0
2018-12-14 16:14:34,0.0,37.29082919999999,126.97059134318182,11.779825666297087,230.0909090909091,10110.5,0,0,0.0
2018-12-14 16:14:35,0.0,37.290831695999984,126.97054393400003,15.148292814937854,149.34,10157.5,0,1,0.0
2018-12-14 16:14:36,0.0,37.29083473399999,126.97048729399994,18.099240939998683,166.42,10207.5,0,1,0.0
2018-12-14 16:14:37,0.0,37.290839536538485,126.97041811923076,22.13846002183544,155.65384615384616,10258.5,0,1,0.0
2018-12-14 16:14:38,0.0,37.29084539999999,126.97033323921563,27.163689060139152,154.72549019607843,10310.0,0,1,0.0
