time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 19:49:41,0.0,37.29344400000001,126.97799000000003,2.4516011984286986e-08,117.33333333333333,156.0,273.3333333333333,10.0,2.0,5.0
2018-12-27 19:49:42,0.0,37.29344399999995,126.97799,2.4516011984286986e-08,64.78571428571429,135.92857142857142,200.71428571428572,10.0,11.285714285714286,5.0
2018-12-27 19:49:43,0.0,37.29344371604936,126.97798999999999,0.11379324673813436,66.0,136.07142857142858,202.07142857142858,10.0,25.642857142857142,5.0
2018-12-27 19:49:44,0.0,37.29344300000002,126.97799079999986,0.3839209803565369,66.0,141.5,207.5,10.0,41.25,5.0
2018-12-27 19:49:45,0.0,37.29344248717952,126.97799099999989,0.21517724371904032,66.8,142.4,209.2,10.0,56.0,5.0
2018-12-27 19:49:46,0.0,37.29344188749998,126.97799031250001,0.32526353546694875,66.71428571428571,134.42857142857142,201.14285714285714,10.0,70.71428571428571,5.0
2018-12-27 19:49:47,0.0,37.29344099999995,126.97798999999999,0.369356412749937,66.75,142.58333333333334,209.33333333333334,10.0,85.83333333333333,5.0
2018-12-27 19:49:48,0.0,37.29343940506331,126.97799,0.6391711251753689,66.16666666666667,140.75,206.91666666666666,10.0,100.83333333333333,5.0
2018-12-27 19:49:49,0.0,37.29343860256415,126.97799000000002,0.3216016717429588,66.6,135.6,202.2,10.0,116.0,5.0
2018-12-27 19:49:50,0.0,37.29343800000002,126.97799,0.24147767498612563,66.15384615384616,136.0,202.15384615384616,10.0,131.3846153846154,5.0
2018-12-27 19:49:51,0.0,37.29343779518069,126.97798999999998,0.08208138331862865,66.46666666666667,135.06666666666666,201.53333333333333,10.0,146.0,5.0
2018-12-27 19:49:52,0.0,37.29343699999996,126.97799000000002,0.3186688081528709,66.6,146.4,213.0,10.0,161.0,5.0
2018-12-27 19:49:53,0.0,37.29343699999996,126.97798999999999,9.061237323384942e-09,66.14285714285714,126.07142857142857,192.21428571428572,10.0,175.64285714285714,5.0
2018-12-27 19:49:54,0.0,37.29343800000002,126.97799059999984,0.4440629868173093,66.21428571428571,134.21428571428572,200.42857142857142,10.0,190.71428571428572,5.0
2018-12-27 19:49:55,0.0,37.29343800000002,126.97799099999989,0.1275255916154496,67.0,140.33333333333334,207.33333333333334,10.0,206.16666666666666,5.0
2018-12-27 19:49:56,0.0,37.29343800000003,126.97799181481489,0.25977438030664163,65.92857142857143,129.85714285714286,195.78571428571428,10.0,221.5,5.0
2018-12-27 19:49:57,0.0,37.29343800000002,126.97799200000006,0.059039614589147596,66.6,137.8,204.4,10.0,236.0,5.0
2018-12-27 19:49:58,0.0,37.29343800000002,126.97799200000006,0.0,66.14285714285714,138.57142857142858,204.71428571428572,9.857142857142858,250.85714285714286,5.0
2018-12-27 19:49:59,0.0,37.29343800000003,126.97799240243923,0.12830321793096847,66.61538461538461,131.07692307692307,197.69230769230768,10.0,265.61538461538464,5.0
2018-12-27 19:50:00,0.0,37.29343800000002,126.97799300000024,0.1905107814954393,66.38461538461539,138.84615384615384,205.23076923076923,10.0,281.53846153846155,5.0
2018-12-27 19:50:01,0.0,37.29343800000002,126.97799367088615,0.21388778127354235,67.3076923076923,141.46153846153845,208.76923076923077,10.0,296.0,5.0
2018-12-27 19:50:02,0.0,37.29343800000002,126.97799479999999,0.35997723375087626,65.75,138.83333333333334,204.58333333333334,10.0,310.4166666666667,5.0
2018-12-27 19:50:03,0.0,37.29343851219513,126.97799580487782,0.38048513219632135,66.33333333333333,138.08333333333334,204.41666666666666,10.0,326.5,5.0
2018-12-27 19:50:04,0.0,37.29343900000002,126.97799599999979,0.20514702400268245,66.53846153846153,135.76923076923077,202.30769230769232,10.0,341.0769230769231,5.0
2018-12-27 19:50:05,0.0,37.293438607594986,126.9779959999998,0.1572563831263388,66.5,146.07142857142858,212.57142857142858,10.0,355.7857142857143,5.0
2018-12-27 19:50:06,0.0,37.29343554320992,126.9779959999998,1.2280528278128464,66.5,147.21428571428572,213.71428571428572,10.0,370.92857142857144,5.0
2018-12-27 19:50:07,0.0,37.29343345679018,126.97799613580243,0.837253254401396,65.92307692307692,134.0,199.92307692307693,10.0,386.7692307692308,5.0
2018-12-27 19:50:08,0.0,37.29343614814818,126.97799759259276,1.1743106823374898,66.42857142857143,154.71428571428572,221.14285714285714,10.0,400.57142857142856,5.0
2018-12-27 19:50:09,0.0,37.29344359999994,126.9779981875002,2.9923476710927286,67.23076923076923,159.30769230769232,226.53846153846155,10.0,416.3076923076923,5.0
2018-12-27 19:50:10,0.0,37.293457592592574,126.9780020740742,5.742803214764101,66.35714285714286,161.28571428571428,227.64285714285714,10.0,430.85714285714283,5.0
2018-12-27 19:50:11,0.0,37.29347726249996,126.97800540000021,7.9537159806154145,66.64285714285714,150.35714285714286,217.0,10.285714285714286,445.7857142857143,5.0
2018-12-27 19:50:12,0.0,37.29350303614454,126.97800701204828,10.341570920339295,66.64285714285714,156.92857142857142,223.57142857142858,11.0,460.92857142857144,5.0
2018-12-27 19:50:13,0.0,37.29353821794865,126.97801402564095,14.275322541893006,66.42857142857143,156.57142857142858,223.0,10.142857142857142,476.2857142857143,5.0
2018-12-27 19:50:14,0.0,37.293578086419785,126.9780237901235,16.277747574173457,66.46153846153847,154.53846153846155,221.0,9.923076923076923,491.2307692307692,5.0
2018-12-27 19:50:15,0.0,37.293626551282095,126.97803438461527,19.71381268152431,67.76923076923077,154.92307692307693,222.69230769230768,10.692307692307692,505.9230769230769,5.0
